"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"3194",5268,"Hawthorn","207/17 Riversdale Rd",1,"u",390000,"VB","LITTLE","12/06/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3195",5270,"Hawthorn","63/1 Domville Av",2,"u",450000,"PI","Marshall","12/11/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3196",5273,"Hawthorn","16 Pine St",3,"h",1712000,"S","Marshall","12/11/2016",4.6,3122,3,1,1,342,130,1900,"Boroondara",-37.814,145.0212
"3197",5274,"Hawthorn","5 Riversdale Rd",4,"h",1076960.67115367,"SP","Jellis","12/11/2016",4.6,3122,4,2,2,1124,146.861538586252,1898,"Boroondara",-37.8276,145.026
"3198",5277,"Hawthorn","9/26 Hawthorn Gln",2,"u",571000,"S","Marshall","13/08/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3199",5282,"Hawthorn","4 Simpson Pl",4,"h",1076960.67115367,"S","Marshall","13/08/2016",4.6,3122,4,2,2,229,146.861538586252,1970,"Boroondara",-37.8176,145.0206
"3200",5286,"Hawthorn","48 Connell St",4,"h",1076960.67115367,"S","Marshall","15/10/2016",4.6,3122,4,1,0,325,146.861538586252,1910,"Boroondara",-37.8187,145.0251
"3201",5288,"Hawthorn","4 Kooyongkoot Rd",4,"h",1076960.67115367,"S","Marshall","15/10/2016",4.6,3122,4,2,2,911,146.861538586252,1970,"Boroondara",-37.8301,145.0386
"3202",5290,"Hawthorn","78/8 Wallen Rd",4,"u",1650000,"VB","Kay","15/10/2016",4.6,3122,4,2,3,207,180,2002,"Boroondara",-37.8271,145.0243
"3203",5292,"Hawthorn","31 Grove Rd",4,"h",1076960.67115367,"S","Marshall","16/04/2016",4.6,3122,4,2,2,613,234,1890,"Boroondara",-37.8146,145.0248
"3204",5293,"Hawthorn","3/566 Glenferrie Rd",2,"u",587500,"S","Jellis","16/07/2016",4.6,3122,2,1,1,1099,72,1965,"Boroondara",-37.8271,145.0347
"3205",5297,"Hawthorn","23 Edgerton St",4,"h",1936000,"S","Kay","17/09/2016",4.6,3122,4,2,1,218,173,1890,"Boroondara",-37.8142,145.0252
"3206",5300,"Hawthorn","7/3 Harrison Cr",2,"u",560000,"S","RT","17/09/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3207",5304,"Hawthorn","1 College St",3,"h",1560000,"PI","Jellis","18/03/2017",4.6,3122,3,2,0,198,148,1910,"Boroondara",-37.8169,145.0234
"3208",5310,"Hawthorn","9 Power Av",4,"h",1076960.67115367,"S","Marshall","18/03/2017",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3209",5311,"Hawthorn","3/8 Simpson Pl",3,"h",1995000,"S","Sotheby's","18/03/2017",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3210",5312,"Hawthorn","392 Auburn Rd",4,"h",1076960.67115367,"SP","Jellis","18/06/2016",4.6,3122,4,2,2,688,146.861538586252,1890,"Boroondara",-37.8345,145.0426
"3211",5313,"Hawthorn","13/284 Barkers Rd",2,"u",1076960.67115367,"SP","Kay","18/06/2016",4.6,3122,2,1,1,215,146.861538586252,1970,"Boroondara",-37.8161,145.0401
"3212",5316,"Hawthorn","8 Fashoda St",3,"h",1076960.67115367,"S","Kay","18/06/2016",4.6,3122,3,2,1,340,234,1890,"Boroondara",-37.818,145.0251
"3213",5317,"Hawthorn","14 Lyndhurst Cr",4,"h",1076960.67115367,"S","Kay","18/06/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3214",5322,"Hawthorn","22 Chrystobel Cr",4,"h",1076960.67115367,"S","Marshall","19/11/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3215",5324,"Hawthorn","21/1 Domville Av",2,"u",1076960.67115367,"SN","Thomson","19/11/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3216",5325,"Hawthorn","2/21 Elphin Gr",2,"u",657500,"S","Jellis","19/11/2016",4.6,3122,2,1,1,728,73,1965,"Boroondara",-37.8177,145.0424
"3217",5329,"Hawthorn","14/107 Riversdale Rd",2,"u",750000,"VB","Jellis","19/11/2016",4.6,3122,2,1,1,747,146.861538586252,2007,"Boroondara",-37.8287,145.035
"3218",5330,"Hawthorn","4A Simpson Pl",3,"h",1180000,"S","Jellis","19/11/2016",4.6,3122,3,1,3,218,92,1900,"Boroondara",-37.8176,145.0204
"3219",5334,"Hawthorn","6 Power St",4,"h",1076960.67115367,"S","Jellis","22/05/2016",4.6,3122,3,1,2,851,225,1900,"Boroondara",-37.8141,145.0276
"3220",5335,"Hawthorn","466 Auburn Rd",4,"h",1800000,"SP","Noel","22/08/2016",4.6,3122,3,2,4,601,158,1940,"Boroondara",-37.839,145.0418
"3221",5336,"Hawthorn","1/28 Belgrave St",3,"h",1076960.67115367,"S","Marshall","22/08/2016",4.6,3122,2,2,4,308,146,1992,"Boroondara",-37.828,145.041
"3222",5338,"Hawthorn","5 Wattle Gr",3,"h",1855000,"S","Marshall","22/08/2016",4.6,3122,3,1,1,304,125,1900,"Boroondara",-37.8253,145.0287
"3223",5339,"Hawthorn","23 William St",3,"h",1377000,"S","Jellis","22/08/2016",4.6,3122,3,1,2,314,146.861538586252,1890,"Boroondara",-37.8202,145.0404
"3224",5343,"Hawthorn","1/3 Clovelly Ct",2,"u",751000,"S","RT","24/09/2016",4.6,3122,2,1,1,711,146.861538586252,1970,"Boroondara",-37.8144,145.0328
"3225",5344,"Hawthorn","24 College St",3,"h",1551000,"S","Jellis","24/09/2016",4.6,3122,3,1,1,199,103,1890,"Boroondara",-37.8172,145.0243
"3226",5347,"Hawthorn","11/26 Selbourne St",1,"u",420000,"S","LITTLE","24/09/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3227",5348,"Hawthorn","43 Connell St",4,"h",1076960.67115367,"S","Marshall","25/02/2017",4.6,3122,4,2,1,371,146.861538586252,1890,"Boroondara",-37.8184,145.025
"3228",5349,"Hawthorn","74 Denham St",2,"h",1535000,"S","LITTLE","25/02/2017",4.6,3122,2,1,0,243,146.861538586252,1970,"Boroondara",-37.8198,145.0245
"3229",5350,"Hawthorn","5/29 Elphin Gr",2,"u",612500,"S","Marshall","25/02/2017",4.6,3122,2,1,1,859,71,1960,"Boroondara",-37.8183,145.0423
"3230",5353,"Hawthorn","301/7 Riversdale Rd",3,"u",1410000,"PI","Kay","25/02/2017",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3231",5357,"Hawthorn","8/578 Glenferrie Rd",2,"u",530000,"PI","Marshall","27/11/2016",4.6,3122,2,1,1,469.181403665624,146.861538586252,1970,NA,-37.826,145.0349
"3232",5358,"Hawthorn","2/4 Grattan St",2,"u",752000,"S","Marshall","27/11/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3233",5359,"Hawthorn","12 Morang Rd",3,"h",1980000,"S","Jellis","27/11/2016",4.6,3122,3,2,1,151,146.861538586252,1970,"Boroondara",-37.8219,145.0241
"3234",5361,"Hawthorn","151 Power St",4,"h",1976000,"S","RT","27/11/2016",4.6,3122,4,2,2,410,275,1890,"Boroondara",-37.8246,145.026
"3235",5363,"Hawthorn","24/563 Glenferrie Rd",1,"u",275000,"S","hockingstuart","28/05/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3236",5368,"Hawthorn","37 Brook St",3,"h",1400000,"PI","Jellis","28/08/2016",4.6,3122,3,2,1,164,126,1890,"Boroondara",-37.8159,145.0219
"3237",5371,"Hawthorn","2 Ercildoune Av",3,"h",1076960.67115367,"S","Marshall","28/08/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3238",5376,"Hawthorn","6/1 Power Av",1,"u",393000,"S","Jellis","28/08/2016",4.6,3122,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3239",5378,"Hawthorn","27 Falmouth St",3,"h",2160000,"S","Noel","30/07/2016",4.6,3122,3,2,2,387,146.861538586252,1910,"Boroondara",-37.82,145.0421
"3240",5379,"Heidelberg Heights","97 Edwin St",2,"h",815000,"SP","Fletchers","3/09/2016",10.5,3081,2,1,2,589,120,1930,"Banyule",-37.7501,145.0505
"3241",5380,"Heidelberg Heights","2 Alfred St",2,"h",1076960.67115367,"SN","Miles","3/12/2016",10.5,3081,2,1,1,713,146.861538586252,1970,"Banyule",-37.7531,145.0526
"3242",5381,"Heidelberg Heights","1/32 Montgomery St",3,"u",1076960.67115367,"S","Jellis","3/12/2016",10.5,3081,3,1,2,284,146.861538586252,1970,"Banyule",-37.7517,145.0533
"3243",5382,"Heidelberg Heights","4 Collins St",3,"h",720000,"S","Barry","4/03/2017",10.5,3081,3,1,0,505,146.861538586252,1970,"Banyule",-37.7375,145.0555
"3244",5383,"Heidelberg Heights","75 Haig St",4,"h",1370000,"S","Miles","4/03/2017",10.5,3081,4,2,4,481,146.861538586252,1970,"Banyule",-37.746,145.0511
"3245",5384,"Heidelberg Heights","1/40 St Hellier St",2,"h",757000,"S","Jellis","4/03/2017",10.5,3081,2,2,2,275,146.861538586252,1970,"Banyule",-37.7494,145.0538
"3246",5385,"Heidelberg Heights","2/96 Porter Rd",3,"h",740600,"S","Nelson","4/06/2016",10.5,3081,3,2,2,337,146.861538586252,1970,"Banyule",-37.7375,145.0586
"3247",5386,"Heidelberg Heights","59 Southern Rd",3,"h",580000,"VB","Miles","4/06/2016",10.5,3081,2,1,1,577,146.861538586252,1970,"Banyule",-37.7428,145.0532
"3248",5389,"Heidelberg Heights","6 Terry St",3,"h",1076960.67115367,"SP","Barry","6/08/2016",10.5,3081,3,1,2,580,146.861538586252,1970,"Banyule",-37.739,145.055
"3249",5390,"Heidelberg Heights","1/8 Lawson Pde",3,"h",495000,"S","Barry","7/05/2016",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3250",5391,"Heidelberg Heights","39 Marie Av",3,"h",660000,"SP","Miles","7/05/2016",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3251",5392,"Heidelberg Heights","1/8 Mary Av",3,"u",1076960.67115367,"SP","Miles","7/05/2016",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3252",5393,"Heidelberg Heights","19 Dresden St",3,"h",1076960.67115367,"SN","Miles","7/11/2016",10.5,3081,3,2,2,729,114,1960,"Banyule",-37.7521,145.0543
"3253",5394,"Heidelberg Heights","1/179 Porter Rd",2,"h",1076960.67115367,"SN","Nelson","7/11/2016",10.5,3081,2,1,1,376,111,1955,"Banyule",-37.7312,145.0587
"3254",5395,"Heidelberg Heights","36 Southern Rd",4,"h",758500,"S","hockingstuart","10/09/2016",10.5,3081,2,2,3,510,146.861538586252,1970,"Banyule",-37.7427,145.0547
"3255",5396,"Heidelberg Heights","2 Bonar St",3,"h",994000,"S","Love","10/12/2016",10.5,3081,3,2,2,807,192,1950,"Banyule",-37.7453,145.0559
"3256",5397,"Heidelberg Heights","12 Chauvel St",3,"h",1076960.67115367,"SN","Woodards","10/12/2016",10.5,3081,3,1,2,688,146.861538586252,1970,"Banyule",-37.7452,145.0565
"3257",5398,"Heidelberg Heights","16 Eden St",3,"h",725000,"SP","Barry","10/12/2016",10.5,3081,3,2,1,665,146.861538586252,1970,"Banyule",-37.7505,145.0477
"3258",5399,"Heidelberg Heights","7 Flinders St",2,"h",725000,"S","Haughton","10/12/2016",10.5,3081,2,1,3,577,146.861538586252,1955,"Banyule",-37.7368,145.0524
"3259",5400,"Heidelberg Heights","4 Milton Ct",3,"h",743000,"S","Barry","10/12/2016",10.5,3081,3,1,0,673,146.861538586252,1950,"Banyule",-37.7428,145.0494
"3260",5401,"Heidelberg Heights","14 Sackville St",3,"h",785000,"S","Barry","10/12/2016",10.5,3081,3,1,0,592,130,1950,"Banyule",-37.7477,145.0481
"3261",5402,"Heidelberg Heights","24 Sackville St",3,"h",1076960.67115367,"PN","Miles","10/12/2016",10.5,3081,3,2,0,589,167,1960,"Banyule",-37.747,145.0482
"3262",5404,"Heidelberg Heights","542 Waterdale Rd",2,"h",7e+05,"VB","hockingstuart","10/12/2016",10.5,3081,3,2,1,608,146.861538586252,1970,"Banyule",-37.7376,145.0488
"3263",5406,"Heidelberg Heights","34 Law St",2,"h",785000,"S","Barry","11/02/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3264",5407,"Heidelberg Heights","18 Shelley St",2,"h",584000,"S","Ray","12/06/2016",10.5,3081,2,1,1,428,84,1950,"Banyule",-37.7418,145.0513
"3265",5408,"Heidelberg Heights","5 Burns Ct",3,"h",909000,"S","William","12/11/2016",10.5,3081,3,2,2,585,134,1960,"Banyule",-37.7358,145.0546
"3266",5409,"Heidelberg Heights","15 Outhwaite Rd",4,"h",1086000,"S","Miles","12/11/2016",10.5,3081,4,2,2,724,161,1960,"Banyule",-37.7404,145.0582
"3267",5410,"Heidelberg Heights","50 Outhwaite Rd",2,"h",1076960.67115367,"S","Purplebricks","12/11/2016",10.5,3081,2,1,1,584,103,1955,"Banyule",-37.7397,145.0545
"3268",5411,"Heidelberg Heights","33 Shakespeare Gr",2,"h",680000,"S","Fletchers","12/11/2016",10.5,3081,2,1,1,605,78,1950,"Banyule",-37.7365,145.0545
"3269",5412,"Heidelberg Heights","2/71 Southern Rd",2,"u",440000,"VB","Miles","12/11/2016",10.5,3081,2,1,2,281,146.861538586252,1970,"Banyule",-37.7429,145.0519
"3270",5414,"Heidelberg Heights","19 Collins St",2,"h",650000,"S","Haughton","16/04/2016",10.5,3081,2,1,3,620,85,1950,"Banyule",-37.7377,145.0541
"3271",5416,"Heidelberg Heights","82 Southern Rd",3,"h",650000,"S","Miles","16/04/2016",10.5,3081,3,1,2,582,90,1955,"Banyule",-37.7422,145.05
"3272",5417,"Heidelberg Heights","12 Burns Ct",3,"h",659500,"SP","Miles","17/09/2016",10.5,3081,3,1,1,608,146.861538586252,1970,"Banyule",-37.7361,145.0551
"3273",5418,"Heidelberg Heights","15 Baker Cr",4,"h",890000,"S","Love","18/03/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3274",5419,"Heidelberg Heights","26 Marie Av",3,"h",755000,"S","Miles","18/03/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3275",5420,"Heidelberg Heights","6 Marks Av",2,"h",780000,"SP","William","18/03/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3276",5421,"Heidelberg Heights","1/35 Waiora Rd",2,"h",1076960.67115367,"PI","Barry","18/06/2016",10.5,3081,2,1,1,263,98,1960,"Banyule",-37.7441,145.0582
"3277",5422,"Heidelberg Heights","68 Bamfield Rd",3,"h",725000,"S","Haughton","19/11/2016",10.5,3081,3,1,2,580,146.861538586252,1970,"Banyule",-37.738,145.0563
"3278",5423,"Heidelberg Heights","2/35 Porter Rd",2,"u",605000,"S","Harcourts","19/11/2016",10.5,3081,2,1,1,166,87,2008,"Banyule",-37.7416,145.0567
"3279",5425,"Heidelberg Heights","498 Waterdale Rd",3,"h",950000,"S","Miles","19/11/2016",10.5,3081,3,1,2,800,118,1960,"Banyule",-37.7406,145.0483
"3280",5426,"Heidelberg Heights","13 Altona St",4,"h",856000,"S","Miles","22/08/2016",10.5,3081,4,1,2,722,208,1975,"Banyule",-37.7477,145.0565
"3281",5427,"Heidelberg Heights","3/17 Burns Ct",3,"h",6e+05,"VB","Fletchers","22/08/2016",10.5,3081,3,2,2,251,200,2012,"Banyule",-37.7358,145.0559
"3282",5430,"Heidelberg Heights","2 Law St",2,"h",675000,"S","Fletchers","24/09/2016",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3283",5431,"Heidelberg Heights","39 McEwan Rd",2,"h",1060000,"S","Miles","25/02/2017",10.5,3081,2,1,0,837,146.861538586252,1970,"Banyule",-37.7389,145.053
"3284",5432,"Heidelberg Heights","4 Sackville St",3,"h",850000,"S","Barry","25/02/2017",10.5,3081,3,1,1,590,146.861538586252,1970,"Banyule",-37.7483,145.0479
"3285",5433,"Heidelberg Heights","16a Shelley St",2,"u",570000,"S","Darren","25/02/2017",10.5,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3286",5434,"Heidelberg Heights","92A Southern Rd",2,"h",510000,"SP","Barry","25/02/2017",10.5,3081,2,1,2,244,146.861538586252,1970,"Banyule",-37.7421,145.0491
"3287",5435,"Heidelberg Heights","7 Thames St",3,"h",1100000,"SP","Miles","25/02/2017",10.5,3081,3,1,0,613,146.861538586252,1925,"Banyule",-37.7532,145.0554
"3288",5436,"Heidelberg Heights","484 Waterdale Rd",3,"h",915000,"S","Miles","25/02/2017",10.5,3081,3,1,1,748,101,1950,"Banyule",-37.7416,145.0481
"3289",5437,"Heidelberg Heights","2/601 Upper Heidelberg Rd",2,"u",4e+05,"PI","hockingstuart","26/07/2016",10.5,3081,2,1,1,127,83,1970,"Banyule",-37.747,145.0575
"3290",5438,"Heidelberg Heights","4 Thames St",3,"h",1076960.67115367,"SN","Miles","27/06/2016",10.5,3081,3,1,2,621,132,1935,"Banyule",-37.7529,145.0558
"3291",5439,"Heidelberg Heights","522 Waterdale Rd",2,"h",526000,"S","Barry","27/06/2016",10.5,3081,2,1,1,310,146.861538586252,1994,"Banyule",-37.7389,145.0486
"3292",5440,"Heidelberg Heights","23 Dougharty Rd",2,"h",570000,"S","Haughton","27/11/2016",10.5,3081,2,1,3,428,146.861538586252,1970,"Banyule",-37.7355,145.0573
"3293",5441,"Heidelberg Heights","13 Glover St",3,"h",550000,"VB","Purplebricks","27/11/2016",10.5,3081,3,1,1,420,90,1960,"Banyule",-37.7363,145.0506
"3294",5442,"Heidelberg Heights","3/47 Southern Rd",2,"h",510000,"SP","Fletchers","27/11/2016",10.5,3081,2,1,1,174,146.861538586252,1970,"Banyule",-37.7433,145.0545
"3295",5443,"Heidelberg Heights","96 Lloyd St",2,"h",590000,"S","Miles","28/05/2016",10.5,3081,2,1,2,586,80,1955,"Banyule",-37.7435,145.0486
"3296",5444,"Heidelberg Heights","146 Porter Rd",2,"h",920000,"S","Barry","28/05/2016",10.5,3081,2,1,3,932,97,1950,"Banyule",-37.7333,145.0588
"3297",5445,"Heidelberg Heights","26 Southern Rd",2,"h",460000,"VB","Nelson","28/05/2016",10.5,3081,2,1,2,508,79,1955,"Banyule",-37.7428,145.0557
"3298",5446,"Heidelberg Heights","50 Swanston St",3,"h",662500,"S","Coventry","28/05/2016",10.5,3081,3,1,4,552,146.861538586252,1970,"Banyule",-37.7379,145.0514
"3299",5447,"Heidelberg Heights","11 Sackville St",4,"h",1000500,"S","Miles","30/07/2016",10.5,3081,4,2,1,592,191,1950,"Banyule",-37.7478,145.0477
"3300",5448,"Heidelberg Heights","470 Waterdale Rd",3,"h",631000,"S","Barry","30/07/2016",10.5,3081,3,1,1,596,99,1960,"Banyule",-37.7432,145.0479
"3301",5449,"Heidelberg West","3 Ebony Pde",2,"h",1076960.67115367,"SP","Nelson","3/09/2016",9.4,3081,2,1,4,612,146.861538586252,1970,"Banyule",-37.7431,145.0397
"3302",5451,"Heidelberg West","23 Redwood St",3,"h",691000,"S","Haughton","3/09/2016",9.4,3081,2,1,2,624,86,1965,"Banyule",-37.7456,145.0397
"3303",5452,"Heidelberg West","73 Pacific Dr",3,"h",560000,"SP","William","3/12/2016",9.4,3081,3,1,1,523,87,1960,"Banyule",-37.7369,145.0376
"3304",5453,"Heidelberg West","11 Wewak Pde",2,"h",735000,"SP","Miles","3/12/2016",9.4,3081,2,1,3,602,146.861538586252,1970,"Banyule",-37.7455,145.0452
"3305",5454,"Heidelberg West","1/34 Brunei Cr",3,"u",535600,"S","Barry","4/03/2017",9.4,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3306",5455,"Heidelberg West","1 Goodenough Ct",3,"h",830000,"S","Barry","4/03/2017",9.4,3081,3,2,0,643,146.861538586252,1970,"Banyule",-37.737,145.0364
"3307",5456,"Heidelberg West","19 Ramu Pde",3,"h",1076960.67115367,"SN","Barry","4/03/2017",9.4,3081,3,1,0,597,93,1960,"Banyule",-37.7365,145.0459
"3308",5457,"Heidelberg West","1/11 Setani Cr",2,"u",470000,"S","Miles","4/03/2017",9.4,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3309",5458,"Heidelberg West","141 Dougharty Rd",4,"h",1076960.67115367,"W","YPA","4/06/2016",9.4,3081,4,3,2,596,146.861538586252,2013,"Banyule",-37.7343,145.0458
"3310",5459,"Heidelberg West","62 Ramu Pde",3,"h",330000,"S","Barry","4/06/2016",9.4,3081,3,1,1,468,146.861538586252,1970,"Banyule",-37.7357,145.0413
"3311",5460,"Heidelberg West","335 Liberty Pde",1,"h",405000,"S","Nelson","6/08/2016",9.4,3081,1,1,2,374,146.861538586252,1970,"Banyule",-37.7359,145.038
"3312",5462,"Heidelberg West","59 Alamein Rd",3,"h",532000,"S","Miles","7/11/2016",9.4,3081,3,1,1,390,86,1955,"Banyule",-37.7369,145.0422
"3313",5463,"Heidelberg West","15 Derna St",3,"h",740000,"S","Barry","7/11/2016",9.4,3081,3,2,1,627,146.861538586252,1960,"Banyule",-37.747,145.0402
"3314",5464,"Heidelberg West","8 Blackwood Pde",2,"h",686000,"S","Nelson","8/10/2016",9.4,3081,2,1,2,650,146.861538586252,1970,"Banyule",-37.7446,145.0404
"3315",5465,"Heidelberg West","253 Liberty Pde",2,"h",501500,"S","Nelson","8/10/2016",9.4,3081,2,1,2,538,146.861538586252,1970,"Banyule",-37.7405,145.0365
"3316",5466,"Heidelberg West","365 Liberty Pde",3,"h",525500,"S","Nelson","8/10/2016",9.4,3081,3,1,1,605,146.861538586252,1970,"Banyule",-37.7344,145.0404
"3317",5467,"Heidelberg West","184 Oriel Rd",2,"h",1076960.67115367,"SN","Barry","8/10/2016",9.4,3081,2,1,0,590,146.861538586252,1970,"Banyule",-37.7461,145.0422
"3318",5468,"Heidelberg West","6 Midway St",3,"h",525000,"S","Miles","10/12/2016",9.4,3081,3,1,2,192,146.861538586252,1970,"Banyule",-37.7409,145.0398
"3319",5469,"Heidelberg West","134 Outhwaite Rd",3,"h",1076960.67115367,"SP","hockingstuart","10/12/2016",9.4,3081,3,1,1,396,146.861538586252,1970,"Banyule",-37.7387,145.045
"3320",5470,"Heidelberg West","21 Pacific Dr",3,"h",710000,"S","William","10/12/2016",9.4,3081,3,1,1,594,107,1970,"Banyule",-37.7385,145.0409
"3321",5471,"Heidelberg West","250 Oriel Rd",3,"h",808000,"S","Barry","11/02/2017",9.4,3081,3,1,0,649,146.861538586252,1970,"Banyule",-37.7386,145.0441
"3322",5472,"Heidelberg West","290 Oriel Rd",3,"h",652000,"S","Barry","11/02/2017",9.4,3081,3,1,0,589,146.861538586252,1970,"Banyule",-37.7356,145.0448
"3323",5473,"Heidelberg West","35 Carbeena Pde",2,"h",515500,"S","Barry","12/11/2016",9.4,3081,2,1,1,331,111,1960,"Banyule",-37.7441,145.0379
"3324",5474,"Heidelberg West","186 Oriel Rd",3,"h",8e+05,"S","Haughton","12/11/2016",9.4,3081,3,1,3,633,88,1950,"Banyule",-37.746,145.0422
"3325",5475,"Heidelberg West","18 Tobruk Av",3,"h",675000,"S","Haughton","12/11/2016",9.4,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3326",5476,"Heidelberg West","12 Corvette St",2,"h",450000,"S","Haughton","14/05/2016",9.4,3081,2,1,2,418,146.861538586252,1960,"Banyule",-37.7392,145.0425
"3327",5478,"Heidelberg West","23 Catalina St",2,"h",620000,"PI","Ray","16/04/2016",9.4,3081,2,1,2,668,88,1950,"Banyule",-37.7389,145.0393
"3328",5479,"Heidelberg West","2 Pandanus Ct",2,"h",497500,"SP","Miles","16/04/2016",9.4,3081,2,1,2,708,146.861538586252,1970,"Banyule",-37.7443,145.0454
"3329",5481,"Heidelberg West","163 Dougharty Rd",2,"h",440500,"S","hockingstuart","16/07/2016",9.4,3081,2,1,1,368,81,1955,"Banyule",-37.7341,145.0434
"3330",5482,"Heidelberg West","29 Morotai Pde",4,"h",758000,"S","Miles","17/09/2016",9.4,3081,4,1,1,632,152,1955,"Banyule",-37.7466,145.0428
"3331",5483,"Heidelberg West","138 Outhwaite Rd",3,"h",690500,"S","Ray","17/09/2016",9.4,3081,3,1,2,605,146.861538586252,1970,"Banyule",-37.7386,145.0447
"3332",5484,"Heidelberg West","26 Blackwood Pde",2,"h",1076960.67115367,"S","Nelson","18/03/2017",9.4,3081,2,1,1,646,83,1950,"Banyule",-37.7423,145.0408
"3333",5485,"Heidelberg West","19 Derna St",2,"h",752000,"S","Barry","18/03/2017",9.4,3081,2,1,0,627,146.861538586252,1970,"Banyule",-37.7469,145.0399
"3334",5486,"Heidelberg West","2/8 Maple Ct",3,"u",1076960.67115367,"S","Nelson","18/03/2017",9.4,3081,3,1,1,209,93,2005,"Banyule",-37.7433,145.0412
"3335",5487,"Heidelberg West","6 Pandanus Ct",2,"h",777000,"S","Barry","18/03/2017",9.4,3081,2,1,0,649,146.861538586252,1970,"Banyule",-37.7443,145.0452
"3336",5488,"Heidelberg West","109 Ramu Pde",2,"h",680000,"PI","C21","18/03/2017",9.4,3081,2,1,1,591,146.861538586252,1970,"Banyule",-37.7385,145.0387
"3337",5490,"Heidelberg West","5 Barce Pl",4,"h",715000,"S","Barry","19/11/2016",9.4,3081,4,2,2,521,196,1990,"Banyule",-37.738,145.0374
"3338",5491,"Heidelberg West","23 Morotai Pde",2,"h",520000,"VB","Nelson","22/05/2016",9.4,3081,2,1,2,594,146.861538586252,1970,"Banyule",-37.7471,145.0427
"3339",5493,"Heidelberg West","16 Achilles St",3,"h",1375000,"PI","Ray","23/04/2016",9.4,3081,3,1,1,368,106,1960,"Banyule",-37.7344,145.044
"3340",5494,"Heidelberg West","38 Coomalie Cr",3,"h",687000,"S","William","24/09/2016",9.4,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3341",5495,"Heidelberg West","138 Outhwaite Rd",3,"h",1076960.67115367,"PN","Ray","24/09/2016",9.4,3081,3,1,2,605,146.861538586252,1970,"Banyule",-37.7386,145.0447
"3342",5496,"Heidelberg West","111 Ramu Pde",3,"h",722000,"S","Miles","25/02/2017",9.4,3081,3,1,2,593,99,1950,"Banyule",-37.7386,145.0387
"3343",5497,"Heidelberg West","23 South Cr",2,"h",790000,"S","Barry","25/02/2017",9.4,3081,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"3344",5498,"Heidelberg West","187 Southern Rd",2,"h",715000,"S","Haughton","25/02/2017",9.4,3081,2,1,3,609,146.861538586252,1970,"Banyule",-37.7415,145.0391
"3345",5499,"Heidelberg West","22 Redwood St",1,"h",636000,"S","Barry","26/07/2016",9.4,3081,1,1,1,588,146.861538586252,1970,"Banyule",-37.7454,145.0397
"3346",5500,"Heidelberg West","116 Southern Rd",2,"h",590000,"S","Nelson","27/06/2016",9.4,3081,2,1,2,586,146.861538586252,1970,"Banyule",-37.7418,145.0464
"3347",5501,"Heidelberg West","17 Blackwood Pde",4,"h",820000,"S","Fletchers","27/11/2016",9.4,3081,4,2,2,608,146.861538586252,1970,"Banyule",-37.7437,145.0402
