"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"1264",6635,"Maribyrnong","404/77 Village Wy",3,"u",6e+05,"SP","Biggin","25/02/2017",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1265",6644,"Maribyrnong","26 Waterford Av",3,"t",725000,"S","Biggin","27/11/2016",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1266",6647,"Maribyrnong","10 Lakeside Cr",3,"t",1150000,"PI","Rendina","28/05/2016",8.7,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1267",6660,"Melbourne","605/55 Queens Rd",1,"u",4e+05,"PI","RT","3/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1268",6661,"Melbourne","318/9 Commercial Rd",1,"u",365000,"S","hockingstuart","3/12/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1269",6663,"Melbourne","173/350 St Kilda Rd",2,"u",1200000,"VB","Marshall","3/12/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1270",6664,"Melbourne","709/480 St Kilda Rd",2,"u",520000,"VB","Lucas","4/02/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1271",6666,"Melbourne","203/350 La Trobe St",3,"u",940000,"VB","hockingstuart","4/03/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1272",6667,"Melbourne","15/27 Queens Rd",4,"u",1076960.67115367,"PI","Buxton","4/03/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1273",6668,"Melbourne","702/598 St Kilda Rd",3,"u",1525000,"S","Marshall","4/03/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1274",6670,"Melbourne","1703/8 Franklin St",2,"u",1076960.67115367,"SN","Pagan","4/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1275",6671,"Melbourne","1707/8 Franklin St",2,"u",595000,"SP","Greg","4/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1276",6672,"Melbourne","2/30 Queens Rd",1,"u",370000,"VB","Buxton","4/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1277",6673,"Melbourne","121/461 St Kilda Rd",2,"u",2138000,"S","Rodney","4/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1278",6674,"Melbourne","184/461 St Kilda Rd",3,"u",2030000,"S","Marshall","4/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1279",6675,"Melbourne","404/469 St Kilda Rd",3,"u",1076960.67115367,"S","RT","6/08/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1280",6676,"Melbourne","1701/568 St Kilda Rd",1,"u",1076960.67115367,"SN","Barry","6/08/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1281",6678,"Melbourne","216/68 Latrobe St",2,"u",1076960.67115367,"PI","HAR","7/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1282",6681,"Melbourne","1205/480 St Kilda Rd",3,"u",860000,"PI","Marshall","7/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1283",6682,"Melbourne","807/582 St Kilda Rd",3,"u",1275000,"S","Jellis","7/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1284",6685,"Melbourne","2403/8 Franklin St",2,"u",1076960.67115367,"SN","Harcourts","7/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1285",6687,"Melbourne","16/30 Queens Rd",1,"u",395000,"S","hockingstuart","7/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1286",6688,"Melbourne","83/416 St Kilda Rd",3,"u",610000,"VB","hockingstuart","7/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1287",6689,"Melbourne","1701/594 St Kilda Rd",3,"u",1470000,"VB","Nelson","7/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1288",6691,"Melbourne","608/547 Flinders La",2,"u",370000,"S","MICM","8/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1289",6692,"Melbourne","719/55 Queens Rd",1,"u",390000,"VB","hockingstuart","8/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1290",6693,"Melbourne","1011/74 Queens Rd",1,"u",270000,"PI","Dingle","8/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1291",6696,"Melbourne","101/505 St Kilda Rd",2,"u",1050000,"PI","Dingle","10/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1292",6699,"Melbourne","45/431 St Kilda Rd",2,"u",1076960.67115367,"SP","hockingstuart","10/12/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1293",6703,"Melbourne","404/539 St Kilda Rd",2,"u",570000,"S","Dingle","12/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1294",6705,"Melbourne","1204/82 Queens Rd",2,"u",585000,"PI","Jellis","13/08/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1295",6709,"Melbourne","312/55 Queens Rd",2,"u",1076960.67115367,"PI","RT","14/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1296",6710,"Melbourne","505/83 Queens Rd",2,"u",545000,"SP","Rendina","14/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1297",6711,"Melbourne","131/1 Albert Rd",1,"u",5e+05,"VB","Cayzer","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1298",6714,"Melbourne","12/18 Queens Rd",2,"u",6e+05,"PI","Williams","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1299",6715,"Melbourne","19/30 Queens Rd",4,"u",1076960.67115367,"PI","Biggin","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1300",6716,"Melbourne","4/58 Queens Rd",2,"u",1076960.67115367,"PI","hockingstuart","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1301",6717,"Melbourne","1610/83 Queens Rd",1,"u",435000,"SP","hockingstuart","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1302",6718,"Melbourne","703/610 St Kilda Rd",2,"u",363500,"S","Gary","15/10/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1303",6719,"Melbourne","1104/582 St Kilda Rd",2,"u",750000,"PI","Kay","16/04/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1304",6720,"Melbourne","304/18 Russell Pl",1,"u",1076960.67115367,"PI","Dixon","16/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1305",6721,"Melbourne","330/67 Spencer St",2,"u",1016000,"S","Kay","16/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1306",6722,"Melbourne","301/442 St Kilda Rd",2,"u",505000,"S","Williams","16/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1307",6723,"Melbourne","1502/568 St Kilda Rd",3,"u",1076960.67115367,"PI","Xynergy","16/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1308",6725,"Melbourne","25/32 Queens Rd",2,"u",1076960.67115367,"S","Marshall","17/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1309",6726,"Melbourne","10/628 St Kilda Rd",2,"u",796000,"S","Buxton","17/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1310",6729,"Melbourne","506/70 Queens Rd",1,"u",390000,"VB","MICM","18/03/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1311",6733,"Melbourne","101/461 St Kilda Rd",3,"u",1400000,"PI","Marshall","18/06/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1312",6738,"Melbourne","1018/422 Collins St",2,"u",692000,"S","Greg","22/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1313",6739,"Melbourne","1703/8 Franklin St",2,"u",1076960.67115367,"PN","Pagan","22/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1314",6740,"Melbourne","1104/55 Queens Rd",2,"u",670000,"VB","Gary","22/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1315",6743,"Melbourne","101/55 Queens Rd",2,"u",595000,"S","Biggin","23/04/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1316",6744,"Melbourne","12/73 Queens Rd",2,"u",620000,"S","Kay","23/04/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1317",6747,"Melbourne","204/368 Little Collins St",1,"u",375000,"S","Dingle","24/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1318",6748,"Melbourne","310/74 Queens Rd",2,"u",426000,"PI","Gary","24/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1319",6749,"Melbourne","1302/454 St Kilda Rd",3,"u",1505000,"S","RT","24/09/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1320",6751,"Melbourne","9/73 Queens Rd",3,"u",938000,"S","RT","25/02/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1321",6752,"Melbourne","20/449 St Kilda Rd",2,"u",1076960.67115367,"S","Jellis","25/02/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1322",6753,"Melbourne","910/480 St Kilda Rd",2,"u",1076960.67115367,"SP","Kay","25/02/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1323",6754,"Melbourne","1702/572 St Kilda Rd",2,"u",1076960.67115367,"S","Marshall","25/02/2017",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1324",6755,"Melbourne","420/539 St Kilda Rd",1,"u",357500,"S","hockingstuart","27/11/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1325",6758,"Melbourne","215/422 Collins St",2,"u",720000,"S","Greg","28/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1326",6761,"Melbourne","431/539 St Kilda Rd",1,"u",1076960.67115367,"SP","Marshall","28/05/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1327",6763,"Melbourne","74/431 St Kilda Rd",1,"u",435000,"S","Dingle","28/08/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1328",6765,"Melbourne","901/469 St Kilda Rd",3,"u",1076960.67115367,"SN","Rodney","30/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1329",6766,"Melbourne","18/539 St Kilda Rd",1,"u",510000,"SP","Greg","30/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1330",6767,"Melbourne","1007/594 St Kilda Rd",2,"u",607000,"S","Gary","30/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1331",6768,"Melbourne","96/632 St Kilda Rd",3,"u",705000,"SP","hockingstuart","30/07/2016",2.8,3000,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1332",6770,"Middle Park","31/75 Park Rd",1,"u",1076960.67115367,"SP","Marshall","3/09/2016",4.1,3206,1,1,1,709,146.861538586252,1970,"Port Phillip",-37.8544,144.968
"1333",6806,"Mont Albert","3/7 Leopold Cr",2,"u",768000,"S","Fletchers","10/09/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1334",6808,"Mont Albert","13/17 Kingsley Cr",2,"u",1076960.67115367,"SN","Ross","10/12/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1335",6809,"Mont Albert","33a Kingsley Cr",2,"u",1150000,"S","Jellis","10/12/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1336",6818,"Mont Albert","4/1 Nangnak La",2,"t",660000,"PI","Changing","14/05/2016",11.8,3127,2,2,1,146,146.861538586252,1970,"Whitehorse",-37.8157,145.1101
"1337",6819,"Mont Albert","7/27 High St",3,"t",1310000,"S","Fletchers","15/10/2016",11.8,3127,3,2,2,330,148,2001,"Whitehorse",-37.8167,145.107
"1338",6824,"Mont Albert","2/18 Lorne Pde",3,"t",1076960.67115367,"PI","Marshall","18/03/2017",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1339",6829,"Mont Albert","3/18 Louise Av",2,"u",625000,"PI","Marshall","19/11/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1340",6831,"Mont Albert","2/82 Victoria Cr",2,"u",626000,"S","Jellis","19/11/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1341",6833,"Mont Albert","3/29 Trafalgar St",2,"u",1076960.67115367,"S","Jellis","22/05/2016",11.8,3127,2,1,1,164,146.861538586252,1970,"Whitehorse",-37.818,145.1053
"1342",6834,"Mont Albert","7/86 Victoria Cr",3,"t",870000,"S","Noel","22/08/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1343",6837,"Mont Albert","1a Hotham Ct",3,"t",1150000,"PI","Jellis","26/07/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1344",6839,"Mont Albert","26 Serpentine St",3,"t",1200000,"S","Jellis","27/06/2016",11.8,3127,3,2,2,255,152,2000,"Whitehorse",-37.8192,145.111
"1345",6841,"Mont Albert","3/72 Kenmare St",4,"t",1310000,"PI","Fletchers","27/11/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1346",6842,"Mont Albert","2/86 Victoria Cr",3,"u",1076960.67115367,"SP","hockingstuart","27/11/2016",11.8,3127,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1347",6857,"Moonee Ponds","2/108 Pascoe Vale Rd",3,"t",1076960.67115367,"S","Barry","4/03/2017",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1348",6860,"Moonee Ponds","803/701 Mt Alexander Rd",3,"u",1475000,"S","Paul","7/05/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1349",6867,"Moonee Ponds","1/10 Scotia St",2,"u",675000,"S","Brad","8/10/2016",6.9,3039,2,1,1,206,146.861538586252,1970,"Moonee Valley",-37.7694,144.9059
"1350",6893,"Moonee Ponds","4/719 Mt Alexander Rd",2,"u",1076960.67115367,"SP","Rendina","13/08/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1351",6901,"Moonee Ponds","103/701 Mt Alexander Rd",1,"u",465000,"S","Frank","15/10/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1352",6904,"Moonee Ponds","83 Scott St",3,"t",890500,"S","Brad","15/10/2016",6.9,3039,3,2,1,213,146.861538586252,1950,"Moonee Valley",-37.7631,144.9073
"1353",6915,"Moonee Ponds","31 Bruce St",3,"t",902000,"S","Frank","17/09/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1354",6916,"Moonee Ponds","1/19 Montague St",2,"u",672000,"SP","Nelson","17/09/2016",6.9,3039,2,1,2,230,146.861538586252,1989,"Moonee Valley",-37.7595,144.9317
"1355",6925,"Moonee Ponds","113 Buckley St",1,"u",1685000,"S","Nelson","18/06/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.7571,144.9167
"1356",6926,"Moonee Ponds","54b Salisbury St",3,"t",842500,"S","Jellis","18/06/2016",6.9,3039,3,2,1,216,156,1995,"Moonee Valley",-37.7607,144.9314
"1357",6932,"Moonee Ponds","36 Derby St",3,"t",1345000,"SP","Barry","22/05/2016",6.9,3039,3,2,1,310,287,1930,"Moonee Valley",-37.7639,144.9126
"1358",6936,"Moonee Ponds","2/102 Bent St",3,"t",870000,"S","Nelson","23/04/2016",6.9,3039,3,2,2,156,152,2000,"Moonee Valley",-37.7631,144.9357
"1359",6941,"Moonee Ponds","86a Dean St",3,"t",1076960.67115367,"S","Jellis","24/09/2016",6.9,3039,3,2,1,184,133,1990,"Moonee Valley",-37.7683,144.9304
"1360",6944,"Moonee Ponds","5/8 Scotia St",2,"t",1076960.67115367,"SN","Frank","24/09/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1361",6945,"Moonee Ponds","6/8 Scotia St",2,"t",670000,"SP","Frank","24/09/2016",6.9,3039,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1362",6947,"Moonee Ponds","4/6 Turner St",2,"u",6e+05,"S","Woodards","24/09/2016",6.9,3039,2,1,1,166,81,1965,"Moonee Valley",-37.7624,144.9365
"1363",6958,"Moonee Ponds","1/21 Holmes Rd",2,"u",574000,"S","Jellis","27/11/2016",6.9,3039,2,2,1,159,146.861538586252,1970,"Moonee Valley",-37.7666,144.9184
"1364",6960,"Moonee Ponds","1/263 Union Rd",3,"t",1130000,"S","Brad","27/11/2016",6.9,3039,3,2,2,217,145,2013,"Moonee Valley",-37.7704,144.9162
"1365",6961,"Moonee Ponds","1/16 Capulet St",2,"u",730000,"SP","Woodards","28/05/2016",6.9,3039,2,1,2,217,146.861538586252,1970,"Moonee Valley",-37.7609,144.9308
"1366",6971,"Moonee Ponds","4/208 Maribyrnong Rd",2,"t",8e+05,"S","Nelson","30/07/2016",6.9,3039,2,2,2,239,120,1970,"Moonee Valley",-37.7708,144.9093
"1367",6983,"Moorabbin","32a Fiddes St",4,"t",1135000,"PI","Hodges","4/03/2017",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1368",6986,"Moorabbin","5a Narooma St",4,"t",1076960.67115367,"SN","hockingstuart","4/06/2016",14.6,3189,4,3,2,331,146.861538586252,1970,"Kingston",-37.9383,145.0541
"1369",6990,"Moorabbin","1/1017 Nepean Hwy",3,"t",750000,"PI","Buxton","7/05/2016",14.6,3189,3,2,1,164,123,2010,"Kingston",-37.9378,145.0385
"1370",6991,"Moorabbin","208/11 Central Av",2,"u",490500,"S","Ray","7/11/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1371",6992,"Moorabbin","1/4 Grandview Gr",3,"u",931000,"S","hockingstuart","7/11/2016",14.6,3189,3,1,2,313,146.861538586252,1970,"Kingston",-37.9449,145.0459
"1372",7002,"Moorabbin","2b Rice St",3,"t",910000,"S","hockingstuart","12/11/2016",14.6,3189,3,2,2,312,146.861538586252,1970,"Kingston",-37.9412,145.0491
"1373",7005,"Moorabbin","2/30 Matilda Rd",3,"t",905000,"S","hockingstuart","15/10/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1374",7006,"Moorabbin","10a Narooma St",3,"u",1035000,"S","C21","16/04/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1375",7007,"Moorabbin","2/1 Perry St",3,"t",785000,"S","Ray","16/04/2016",14.6,3189,3,2,2,169,146.861538586252,1970,"Kingston",-37.9385,145.0397
"1376",7017,"Moorabbin","10b Narooma St",3,"u",985000,"SP","C21","22/05/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1377",7020,"Moorabbin","2/86 Chapel Rd",3,"t",805000,"S","Buxton","24/09/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1378",7021,"Moorabbin","610/6 Station St",2,"u",460000,"PI","Ray","24/09/2016",14.6,3189,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1379",7024,"Moorabbin","6a Clay St",3,"t",917000,"S","Ray","26/07/2016",14.6,3189,3,2,2,472,152,2001,"Kingston",-37.9387,145.0461
"1380",7037,"Moorabbin","1/1 Perry St",4,"t",1105000,"S","Hodges","30/07/2016",14.6,3189,3,2,2,220,187,2015,"Kingston",-37.9387,145.0398
"1381",7042,"Newport","45 Milford St",3,"t",962000,"S","Village","3/12/2016",8.4,3015,3,2,2,283,179,2011,"Hobsons Bay",-37.8477,144.8753
"1382",7044,"Newport","1/30 Charlotte St",3,"t",862000,"S","RT","4/03/2017",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1383",7045,"Newport","2/8 Laurie St",3,"t",863000,"S","Jas","4/03/2017",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1384",7046,"Newport","1/118 Woods St",3,"u",850000,"PI","hockingstuart","4/03/2017",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1385",7048,"Newport","1/24 Maddox Rd",3,"u",1076960.67115367,"W","RT","4/06/2016",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1386",7049,"Newport","2/24 Maddox Rd",3,"u",760000,"PI","RT","4/06/2016",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1387",7064,"Newport","3/5 Clyde St",3,"t",1076960.67115367,"SN","Village","7/11/2016",8.4,3015,3,2,2,225,146.861538586252,2006,"Hobsons Bay",-37.8437,144.8646
"1388",7070,"Newport","5/222 Mason St",3,"t",595000,"PI","Greg","8/10/2016",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,-37.8404,144.8652
"1389",7093,"Newport","1/20 Walker St",2,"u",1076960.67115367,"PI","Barlow","15/10/2016",8.4,3015,2,1,2,200,92,1996,"Hobsons Bay",-37.8414,144.882
"1390",7115,"Newport","4/27 Clyde St",3,"t",770000,"S","Greg","19/11/2016",8.4,3015,3,2,2,224,132,2015,"Hobsons Bay",-37.8424,144.8653
"1391",7123,"Newport","1/31 Elizabeth St",2,"u",560000,"SP","Williams","23/04/2016",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1392",7126,"Newport","1/27 Clyde St",4,"t",827500,"S","Greg","24/09/2016",8.4,3015,4,3,2,221,146.861538586252,1970,"Hobsons Bay",-37.8424,144.8653
"1393",7131,"Newport","112 Mason St",3,"t",747000,"S","Jas","24/09/2016",8.4,3015,3,2,2,753,170,2005,"Hobsons Bay",-37.8413,144.8741
"1394",7137,"Newport","132a Market St",3,"t",726000,"S","Jas","25/02/2017",8.4,3015,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1395",7140,"Newport","26 Croker St",4,"t",930000,"PI","Greg","26/07/2016",8.4,3015,4,3,3,278,188,2009,"Hobsons Bay",-37.8468,144.874
"1396",7144,"Newport","108 Mason St",4,"t",820000,"S","Sweeney","27/06/2016",8.4,3015,4,2,2,753,204,2006,"Hobsons Bay",-37.8413,144.8741
"1397",7146,"Newport","4/71 Challis St",2,"u",670000,"SP","Purplebricks","27/11/2016",8.4,3015,2,1,1,190,146.861538586252,1970,"Hobsons Bay",-37.8433,144.8725
"1398",7155,"Niddrie","28 Coghlan St",3,"t",830000,"S","Barry","3/09/2016",11.2,3042,3,3,2,303,236,2013,"Moonee Valley",-37.742,144.8885
"1399",7156,"Niddrie","57a Hamilton St",4,"t",1065000,"S","Barry","3/09/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1400",7165,"Niddrie","3/42 Sapphire St",2,"u",660000,"S","Barry","4/06/2016",11.2,3042,2,2,1,217,113,2006,"Moonee Valley",-37.7465,144.8868
"1401",7166,"Niddrie","2e The Avenue",3,"t",661000,"S","Biggin","4/06/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1402",7167,"Niddrie","97 Haldane Rd",3,"t",770000,"S","Frank","7/05/2016",11.2,3042,3,2,1,313,145,2011,"Moonee Valley",-37.7335,144.8788
"1403",7170,"Niddrie","2/55 Garnet St",3,"t",820000,"PI","Nelson","7/11/2016",11.2,3042,3,2,1,229,180,2012,"Moonee Valley",-37.7462,144.8873
"1404",7171,"Niddrie","4/6 Elstone Ct",3,"t",615000,"VB","Barry","8/10/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1405",7172,"Niddrie","2/49 Hamilton St",2,"t",617500,"S","Harcourts","10/09/2016",11.2,3042,2,1,1,237,146.861538586252,1970,"Moonee Valley",-37.74,144.8851
"1406",7173,"Niddrie","2/42 Carrington Rd",2,"t",672000,"S","Barry","10/12/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1407",7174,"Niddrie","7/93 Hoffmans Rd",2,"u",490000,"S","Brad","10/12/2016",11.2,3042,2,1,1,142,146.861538586252,1970,"Moonee Valley",-37.7415,144.8914
"1408",7176,"Niddrie","3/12 Elstone Ct",3,"t",676000,"S","Nelson","11/02/2017",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1409",7178,"Niddrie","303/503 Keilor Rd",2,"u",1076960.67115367,"PI","Barry","11/02/2017",11.2,3042,2,1,1,710,73,2015,"Moonee Valley",-37.7355,144.8874
"1410",7179,"Niddrie","1g Newman St",2,"t",610000,"SP","Barry","11/02/2017",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1411",7180,"Niddrie","47 Carrington Rd",3,"u",970000,"S","Nelson","12/11/2016",11.2,3042,3,2,1,320,167,1970,"Moonee Valley",-37.7377,144.888
"1412",7182,"Niddrie","1j Newman St",2,"t",590000,"PI","Barry","12/11/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1413",7186,"Niddrie","2/37 Garnet St",3,"u",6e+05,"SP","Barry","14/05/2016",11.2,3042,3,2,1,164,146.861538586252,1970,"Moonee Valley",-37.7479,144.8868
"1414",7189,"Niddrie","12 Moushall Av",4,"t",895000,"SP","Barry","14/05/2016",11.2,3042,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"1415",7190,"Niddrie","2 Michael Ct",3,"t",840000,"S","Barry","15/10/2016",11.2,3042,3,2,2,374,180,1990,"Moonee Valley",-37.7445,144.8834
"1416",7198,"Niddrie","2/50 Jackson St",3,"u",7e+05,"S","Nelson","18/06/2016",11.2,3042,3,1,1,202,146.861538586252,1970,"Moonee Valley",-37.7389,144.887
"1417",7199,"Niddrie","1/15 Ross St",3,"u",760000,"S","Barry","18/06/2016",11.2,3042,3,2,1,198,146.861538586252,2008,"Moonee Valley",-37.7357,144.8908
